Series Name,"Country Name","1990","2000","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
GDP per capita (current US$),"Brunei Darussalam","13701.8970422471","18154.8349324604","32707.7043073602","37798.3935034007","27726.481053695","34852.0239843014","46377.8811438445","46973.9379317158","43970.5319412044","41023.8898817215","30554.7296658073",""
GDP per capita (current US$),"Bulgaria","2366.52982128614","1609.2805861652","5932.89967659315","7296.12247858585","6955.98773253421","6843.26328885315","7813.80349946173","7378.02553944156","7674.86055914027","7853.33519086217","6993.47735975728",""
GDP per capita (current US$),"Burkina Faso","351.979362800102","226.475942346119","474.088540012772","567.73418665644","537.263428705537","575.011881752413","667.17341945712","673.06251119393","698.335034928403","696.856206759424","589.774414136617",""
GDP per capita (current US$),"Burundi","201.68765625488","128.635536499035","159.265471311463","182.687801252318","190.394203666589","214.230990840075","240.614483459126","244.19648623151","259.365208150184","286.002335872952","277.068309170914",""
GDP per capita (current US$),"Cabo Verde","899.298788188452","1229.04445630619","3145.65394064932","3698.31341188568","3517.38558157502","3393.92721243272","3766.11147327094","3497.68969701076","3648.93632129541","3661.16875840904","3080.17881445563",""
GDP per capita (current US$),"Cambodia","","299.562237635792","629.282877634499","742.942923336176","735.40752391652","782.692789877004","879.15124409234","946.476678710416","1024.60886982001","1094.57668777899","1158.6899035244",""
GDP per capita (current US$),"Cameroon","923.881224306216","583.094838239344","1070.95467461962","1191.70955436733","1164.71725437091","1147.2423467852","1258.92465066853","1222.19214220436","1331.20002144388","1407.40341322234","1217.26067048427",""
GDP per capita (current US$),"Canada","21371.2910981421","24124.169174631","44544.5268004039","46596.3359912609","40773.4543637445","47445.7619347846","52083.8262233942","52495.2884719937","52266.1756761394","50185.4814970346","43248.529909341",""
GDP per capita (current US$),"Cayman Islands","","","","","","","","","","","",""
GDP per capita (current US$),"Central African Republic","490.399517627518","245.434384929296","404.113181854386","463.82761863065","454.369316916856","446.800204552837","488.357342192885","472.818218057294","322.366593303683","354.451901072874","323.201674024141",""
GDP per capita (current US$),"Chad","291.809187353515","166.008015485376","801.401571238389","929.27955270189","803.914336605293","895.878034872605","988.443189312858","972.679413512305","985.095322000684","1024.66835402191","775.695090525313",""
GDP per capita (current US$),"Channel Islands","","43299.401141101","73568.2348279852","","","","","","","","",""
GDP per capita (current US$),"Chile","2401.52518142699","5229.17709770803","10513.540709255","10791.0201852467","10217.3140258368","12785.0518749447","14582.1705198618","15253.3308268909","15764.755453406","14566.1490549222","13416.2300390185",""
GDP per capita (current US$),"China","317.88519809917","959.372108105392","2695.36622271788","3471.24754726234","3838.43429215628","4560.5124871009","5633.79610636071","6337.8829926902","7077.7705938533","7683.50203795784","8027.68381013907",""
GDP per capita (current US$),"Colombia","1175.14933868728","2472.19776979595","4674.21171017719","5433.70641243197","5148.41134363939","6250.65449979147","7227.77082955644","7885.06129230214","8030.69086053799","7918.07890039352","6056.14771720405",""
GDP per capita (current US$),"Comoros","602.274778762999","372.189002181387","712.120009845376","786.179576877935","768.733745960804","759.263130863878","818.861305693477","778.105884365385","823.023002315021","841.205555826432","717.448849960912",""
GDP per capita (current US$),"Congo, Dem. Rep.","","397.264871002388","273.486479705116","310.731024398184","286.048180345085","311.247895988429","350.270654249723","390.706603504699","413.695798374815","437.814931177839","456.052740548027",""
GDP per capita (current US$),"Congo, Rep.","1172.75707168059","1035.58446246805","2259.26941316352","3094.10971959379","2428.260232581","2953.18500787675","3453.22122885647","3191.16429881094","3205.4577827894","3147.07152408764","1851.19991555492",""
GDP per capita (current US$),"Costa Rica","2391.30221802908","3808.35689797565","6120.62902136791","6911.13925636382","6809.39926439483","8199.42725744617","9186.57043344213","9985.31379681987","10547.2101640013","10544.7200314114","11260.0921598775",""
GDP per capita (current US$),"Cote d'Ivoire","887.385406791609","648.810764066209","1078.54150198701","1257.6755819286","1233.30485612418","1236.08519806872","1231.86783405173","1281.38286516731","1445.91058247017","1544.32133718797","1398.98995768413",""
GDP per capita (current US$),"Croatia","","4919.62806870834","13546.6987224454","15893.8605622792","14157.144161951","13509.1858157682","14542.1775991872","13235.9775701749","13574.9780420161","13480.6507536281","11535.8293558997",""
GDP per capita (current US$),"Cuba","2706.97548464772","2749.4634915646","5193.48428572986","5385.74072701207","5494.9253114112","5688.66673216525","6092.61390179952","6448.1556351432","6789.84959742592","","",""
GDP per capita (current US$),"Curacao","","","","","","","","","","","",""
GDP per capita (current US$),"Cyprus","9641.57527301293","14672.882058494","31386.6326506534","35390.7048833763","32105.8159000782","30818.4639574235","32233.8394246573","28951.1555598986","27907.9673626742","27340.8838161118","23242.8400685313",""
GDP per capita (current US$),"Czech Republic","3901.52524483216","5994.52827686543","18333.9459002641","22649.3793400813","19698.4920909142","19763.9637984737","21717.478393542","19729.8705111763","19916.0193873722","19744.5586092159","17548.3382129701",""
GDP per capita (current US$),"Denmark","26861.7995866878","30743.5591735847","58501.1383160235","64181.9946654657","57895.5012246202","57647.668762065","61304.0612046553","58125.3648186912","60361.7387715794","61330.9126252044","51989.2934712354",""
GDP per capita (current US$),"Djibouti","768.799990622813","762.883824303666","1060.81494028965","1234.01335566559","1279.25194790974","1358.46050004911","1472.01420497368","1586.78013328429","1682.94866486073","1812.42538582519","1945.12429310444",""
GDP per capita (current US$),"Dominica","2344.94448204126","4819.90003896174","5952.0566685762","6464.21728227854","6888.8560227246","6938.95214646406","7016.4478222936","6778.34404118843","7061.27558014233","7301.23586491345","7116.38639189547",""
GDP per capita (current US$),"Dominican Republic","984.691439573189","2802.41971450217","4647.31867151546","5011.05301748216","4952.68815137941","5451.0680613947","5759.0384543439","5968.82621798218","6026.98988861086","6268.63248273048","6468.4734915433",""
GDP per capita (current US$),"Ecuador","1491.40255736277","1451.2907755099","3590.7115134942","4274.94082062073","4255.55556311861","4657.30173745799","5223.37757490143","5702.16828789377","6074.18197147212","6432.29581291884","6205.06414529951",""
GDP per capita (current US$),"Egypt, Arab Rep.","764.760681131055","1461.01825941042","1681.31448106002","2061.61277225263","2349.28686465682","2668.03598826159","2816.66694347778","3226.13137881998","3264.45006267526","3365.70742057477","3614.74676616271",""
GDP per capita (current US$),"El Salvador","914.094639040289","2259.88826938682","3358.42125185462","3569.33539344715","3431.28006791812","3547.07098315322","3821.33858985521","3921.72039511659","3998.73949938617","4102.0638517964","4219.35032953932",""
GDP per capita (current US$),"Equatorial Guinea","297.112876854198","1970.25122893884","19633.1601457759","28780.5764836217","21251.0626004464","22366.2939001749","28404.4275152161","28937.2988403147","27528.6579867104","26144.9405009551","14439.5944478516",""
GDP per capita (current US$),"Eritrea","","199.813195113431","299.111451823154","306.665143919595","404.196309045471","451.426693297243","544.462431141676","","","","",""
GDP per capita (current US$),"Estonia","","4070.03190359432","16586.4079613909","18094.5473954875","14726.3139057181","14639.473302339","17453.7537611724","17421.887988526","19029.7792318907","19941.4526982953","17118.5042003236",""
GDP per capita (current US$),"Ethiopia","253.34796072532","124.050950453133","243.628845484383","325.794900659893","380.264841033255","341.85895616943","355.588991513187","469.792303889824","503.902606586893","573.565960346077","619.169406475891",""
GDP per capita (current US$),"Faroe Islands","","22850.4429638732","46878.115456099","49625.4786680383","46429.9206292594","47381.5227624969","50910.4340505074","48695.1711837983","54117.8444148388","","",""
GDP per capita (current US$),"Fiji","1834.99460934282","2076.01330767665","4079.22884156087","4178.32169073543","3369.85520485942","3651.9582906354","4351.91178054411","4543.8153581564","4758.89278216363","5042.37139569794","4960.51995438419",""
GDP per capita (current US$),"Finland","28380.548911275","24253.2504245786","48288.5490978186","53401.3148725198","47107.1557090705","46205.1660111855","50787.5649828531","47415.5598711351","49638.0771298139","49887.8969739642","42311.0362306446",""
GDP per capita (current US$),"France","21795.2378254833","22465.6418414637","41600.5839748157","45413.065712185","41631.1314123702","40705.7662299421","43807.4759032413","40838.024436834","42571.1979897409","42696.7788294314","36205.5681017036",""
GDP per capita (current US$),"French Polynesia","16036.7308807556","14530.2260236","","","","","","","","","",""
GDP per capita (current US$),"Gabon","6250.64321724727","4115.03678362345","8632.75695116356","10523.2702492172","8003.79074340784","9312.04946268888","11530.1472010731","10642.4322523013","10658.7727292505","10772.0617537637","8266.4456050624",""
GDP per capita (current US$),"Gambia, The","345.854678362889","637.1055214626","519.95470925231","608.646438831853","549.539506668519","562.568166142471","516.984254988416","504.989013819816","484.112687709867","440.370389176931","471.537195472347",""
GDP per capita (current US$),"Georgia","1614.6401223992","691.997710105302","2492.12877994527","3174.94900068643","2706.58851158173","2964.47704802208","3725.06322121592","4142.8691753655","4274.37687295064","4429.65007451491","3795.97330845042",""
GDP per capita (current US$),"Germany","22219.5725271486","23718.746699471","41814.8190965222","45699.1983232962","41732.707253158","41788.0447853084","45936.0812598523","44065.2489082767","45688.3930735697","47902.6528842516","41313.3139945434",""
GDP per capita (current US$),"Ghana","402.588881651019","264.702576168061","1099.02231257957","1234.07990011094","1095.50323245528","1323.09914056856","1587.19087274761","1641.82592182439","1827.10136779993","1441.63645311166","1369.70112227585",""
GDP per capita (current US$),"Gibraltar","","","","","","","","","","","",""
GDP per capita (current US$),"Greece","9600.18512965969","12042.9537310995","28827.3263555224","31997.2820108813","29710.9702950284","26919.3616367757","25914.6815458943","22242.681934771","21874.8195041667","21673.7810702225","18002.2305776688",""
GDP per capita (current US$),"Greenland","18326.9285151847","19004.0034517255","36070.919815783","40863.2573152497","41097.5563587729","40193.6660251226","44010.3332192995","41471.6558845075","42827.8082665792","43364.8828499176","",""
GDP per capita (current US$),"Grenada","2295.97626207725","5117.53956278656","7322.52617141648","7946.63850064393","7394.94631834849","7365.6666592364","7410.76107991498","7583.54647643206","7956.14184182861","8570.66339581455","9212.02035173484",""
GDP per capita (current US$),"Guam","","","","","","","","","","","",""
GDP per capita (current US$),"Guatemala","835.299007293683","1650.22564993557","2472.38869914794","2774.36918769393","2617.12898025994","2805.97393749085","3166.57705797671","3278.62634573132","3432.01745788059","3666.57983772965","3903.47885604613",""
GDP per capita (current US$),"Guinea","441.925743951787","340.41422898218","407.206572153301","433.074755234154","430.199953543689","430.0564738591","447.790989285501","487.345714209237","521.538905868244","539.615774988756","531.320595188714",""
GDP per capita (current US$),"Guinea-Bissau","230.979121072469","281.403660289496","455.435857770095","553.475099639631","517.166940415395","517.889175790384","660.586720401798","580.642936867096","584.28200324954","615.939682581074","572.988428543071",""
GDP per capita (current US$),"Guyana","550.59305007086","960.186760126421","2334.02104216431","2569.98850579426","2698.05899106455","2998.94127424089","3408.73190339614","3759.38354709702","3928.87894976629","4028.1639914829","4127.35101806198",""
GDP per capita (current US$),"Haiti","","462.480544240769","615.815373042012","674.749539514023","668.291290473392","662.279381247833","740.947363259866","766.872173943137","810.307325854316","831.59052167163","818.343297634549",""
GDP per capita (current US$),"Honduras","621.793924487581","1137.82451840664","1720.76626300962","1899.55013379384","1962.06760543431","2096.20294862728","2307.72100160966","2378.51956877565","2340.68486562128","2434.280046303","2528.89354988523",""
GDP per capita (current US$),"Hong Kong SAR, China","13485.5448929565","25756.6637783278","30594.0178410231","31515.6627713018","30697.340383517","32549.998231121","35142.4879344543","36707.7742282554","38352.5349238738","40215.4896458262","42327.8399570345",""
GDP per capita (current US$),"Hungary","","4623.40671159943","13842.6054926173","15669.2592867275","12967.1654278758","13025.7947978134","14048.8795825413","12834.3234884048","13613.6014689502","14117.9766762093","12363.5434596539",""
GDP per capita (current US$),"Iceland","25592.1471482748","31737.4706097498","68344.5601580173","55229.6107604237","40362.0415881687","41620.0674537296","45970.8936808937","44258.8427932005","47493.2490377262","52036.7318144531","50173.3399156473",""
GDP per capita (current US$),"India","375.152019314645","452.413584669676","1018.12883785964","991.515375831126","1090.36060384805","1345.7213825728","1461.3774794379","1447.45194692515","1456.20162816791","1576.81766887286","1598.25903421916",""
GDP per capita (current US$),"Indonesia","585.001017914384","780.092078086415","1860.62262569343","2167.85765032782","2262.72078612573","3125.21994505825","3647.62663567338","3700.52352495467","3631.67269360346","3499.58873476515","3346.48703949478",""
GDP per capita (current US$),"Iran, Islamic Rep.","2222.09454317939","1664.26126982562","4705.3882202843","5476.15842190967","5437.81879020416","6299.91873790671","7874.48479201376","7710.51331388451","6631.29827041489","5442.87477076039","",""
GDP per capita (current US$),"Iraq","10291.8602001561","","3125.58030239218","4512.98514433811","3725.67544092444","4487.36628937513","5828.7647485099","6614.58482115726","6879.69779013211","6484.5293366572","4943.76038832056",""
GDP per capita (current US$),"Ireland","14045.1867309734","26241.9184947821","61388.1738270495","61235.4006302281","51983.7881819968","48541.4776442369","52564.2554838933","49231.3616199885","52034.7682239848","55503.3272623334","61133.672427322",""
GDP per capita (current US$),"Isle of Man","","20358.6672866154","69414.1220714181","70433.648186422","60419.2719355532","64275.0124401678","71312.1594693156","74999.2076151016","78119.0598732396","85258.0761591","",""
GDP per capita (current US$),"Israel","11264.0187443084","21052.1043218558","25008.6037040998","29657.4420084852","27795.8767084275","30661.9900386465","33657.1572746314","32569.5968257028","36393.6693204984","37582.8462414114","35728.0934951515",""
GDP per capita (current US$),"Italy","20757.0887522917","20051.2426046363","37698.7857302579","40640.1846549619","36976.8451179565","35851.5080738451","38332.3003680405","34814.1243593936","35370.274411922","35365.1041218615","29957.8043154372",""
GDP per capita (current US$),"Jamaica","1921.43266417236","3448.44887358203","4816.59587049218","5119.34495299296","4489.8417299567","4902.67269174762","5348.63852893397","5466.57908251853","5259.0423420796","5108.3570381199","5232.02458271187",""
GDP per capita (current US$),"Japan","25123.6317862131","38532.0408752935","35275.2284312667","39339.2975731826","40855.1756354596","44507.6637099867","48173.9344592983","48629.1996899952","40488.2432036925","38139.4223595003","34523.7007742331",""
GDP per capita (current US$),"Jordan","1238.66670679404","1774.08839318526","2970.88905626968","3655.85812437261","3800.67592931178","4054.27066775675","4266.07702155425","4423.11735483368","4656.21980691606","4830.97691525943","4940.04583574111",""
GDP per capita (current US$),"Kazakhstan","1647.46323090376","1229.00095844501","6771.41479681885","8513.56464506814","7165.27704969646","9070.64997199985","11634.4242158163","12387.1898225308","13890.8560077898","12806.5651078094","10509.9810699442",""
GDP per capita (current US$),"Kenya","365.617821222712","408.981868272125","857.925688654194","938.571762345224","942.74314646635","991.850545143199","1012.8797726673","1184.92325604363","1261.09286307733","1368.49113215797","1376.71282894881",""
GDP per capita (current US$),"Kiribati","549.77197770641","796.793763441361","1357.64630782493","1413.34541180275","1297.31094024666","1493.2186957035","1692.5162439204","1763.69969637654","1724.21875996177","1684.32129210314","1424.28087874779",""
GDP per capita (current US$),"Korea, Dem. People’s Rep.","","","","","","","","","","","",""
GDP per capita (current US$),"Korea, Rep.","6642.45121752995","11947.5772472444","23101.5102258935","20474.8868492383","18338.7063660256","22151.2088921324","24155.8298493082","24453.9719124644","25997.8810547699","27989.3539925863","27221.5240509661",""
GDP per capita (current US$),"Kosovo","","1087.76240120887","2788.47946372413","3254.86067369521","3209.69410857047","3283.21193843172","3736.84099938332","3600.88700027693","3890.3006647896","4073.81911686883","3561.57473139852",""
GDP per capita (current US$),"Kuwait","8950.59809531704","19545.1934504188","45159.3414687272","54484.3005124528","36754.9458713815","37725.141206371","47551.3829674489","50903.9046037897","48463.1516704617","43332.4062504589","29300.5755750333",""
GDP per capita (current US$),"Kyrgyz Republic","608.945163053379","279.620523320888","721.768690838857","966.393627185372","871.224389337854","880.037775119109","1123.8831680627","1177.97473487848","1282.43716202467","1279.76978265986","1103.2153515202",""
GDP per capita (current US$),"Lao PDR","203.764751009607","324.019694710462","710.98033776805","900.499553549039","947.955525742507","1138.52608169241","1297.53687380826","1445.41620094919","1700.5253051612","1754.89619550379","1818.44137293236",""
GDP per capita (current US$),"Latvia","","3352.7312961928","14044.0158891923","16348.53120679","12219.3737898048","11329.8951237997","13798.2052012707","13799.2448781987","15033.1529496571","15710.1677090724","13648.5475564772",""
GDP per capita (current US$),"Lebanon","1050.11668581015","5334.88024357398","6015.80212880143","7015.60517786675","8403.10931605671","8763.79596416551","8728.56591181142","8773.93195644805","8388.97329301696","8148.6391668339","8047.64508557496",""
GDP per capita (current US$),"Lesotho","373.334843974016","478.010619501497","933.387851566022","951.164628033593","939.506966279697","1189.7761514595","1375.19645667039","1295.96009113451","1199.87410649317","1203.69589289216","1066.98562625017",""
GDP per capita (current US$),"Liberia","182.797186901564","182.942757319583","209.811610870851","231.443222058919","302.276070797368","326.604438111264","378.814062448677","414.185155441744","453.339457045359","457.858586520261","455.873934536237",""
GDP per capita (current US$),"Libya","6570.96019233095","7170.37923370663","11219.4329579437","14231.6008927012","10151.6458735245","11933.7792588018","5517.77956923157","","","","",""
GDP per capita (current US$),"Liechtenstein","49450.9041420191","74633.5287180723","129866.48886035","142253.378237295","125112.465676776","140102.72571645","157100.404452404","148297.392967427","172563.064088544","178713.227991851","",""
GDP per capita (current US$),"Lithuania","","3297.35470084107","12297.9153480396","14961.5681759187","11837.3910271086","11988.757967609","14367.2093249849","14342.5234770018","15692.0129149683","16489.7289835331","14147.0493792403",""
GDP per capita (current US$),"Luxembourg","34547.716405436","48317.6662590731","104841.443619716","112851.460090742","101221.810003471","103267.276511115","113239.56097199","105447.093240743","113726.638978771","116612.884151875","101449.968168042",""
GDP per capita (current US$),"Macao SAR, China","8312.16703768214","14127.5666726526","37200.1089835966","41235.0275951692","41187.7920414883","52604.3271347173","67150.2767545254","77145.0395041344","90746.10886213","96074.8369597196","78585.8770573122",""
GDP per capita (current US$),"Macedonia, FYR","2240.14033569736","1875.12713159241","4063.74593982078","4821.54057471268","4566.34133221136","4561.17754644919","5079.9620789636","4709.51162777738","5219.53568101849","5453.28127512774","4852.6578476699",""
GDP per capita (current US$),"Madagascar","266.892255568947","246.282634900529","379.067251975187","472.379100795325","417.178309192785","414.142787218657","456.329307134312","444.95849375108","462.460010535635","452.810394929053","401.836006029745",""
GDP per capita (current US$),"Malawi","199.892081156233","155.764358225033","328.297052186831","382.685389111998","432.362409233115","471.058753242702","524.309104923986","380.91851509136","335.523580703838","362.693068268546","371.985747810344",""
GDP per capita (current US$),"Malaysia","2417.43692557385","4004.55719127475","7240.68196667962","8486.59933273544","7312.00831363343","9069.03071650886","10427.7560500121","10834.6590783671","10971.4155835989","11305.9000976846","9768.32686011881",""
GDP per capita (current US$),"Maldives","986.646813007349","2182.99701148469","5002.86228510029","5828.62137430939","5970.16059027778","6330.79498041553","6497.55044274666","6541.07046499268","7112.33575009549","7716.20401546133","8395.78519750383",""
GDP per capita (current US$),"Mali","316.185842555488","267.416434746612","592.016922455052","685.547791304224","692.842678257748","704.064620886671","829.849231276721","772.249921673187","772.250109482823","819.621297242724","724.256283193304",""
GDP per capita (current US$),"Malta","7191.92360259617","11291.5842276835","19375.569601363","21928.7006740562","20675.5825862064","21087.7946931036","22957.4118568356","22081.6016294634","24056.6124464852","25125.0956185779","22596.1817742659",""
GDP per capita (current US$),"Marshall Islands","1659.11205073996","2126.83230766281","2893.42485540461","2927.96217402028","2917.20726717056","3142.42947588247","3286.47881382585","3513.96220940812","3618.23125271989","3461.64509609142","3385.96746295547",""
GDP per capita (current US$),"Mauritania","503.838713721786","477.112988064267","1008.55470523732","1180.54951407934","1045.79040852269","1207.82745750371","1402.66912860389","1385.00468177818","1457.836387254","1370.98521248511","",""
GDP per capita (current US$),"Mauritius","2506.17931226708","3861.03241429329","6574.65433811493","8030.06300537304","7318.12640972422","8000.37643182154","9197.02697152061","9291.22761861899","9637.00265000958","10153.9382184867","9252.11072429051",""
GDP per capita (current US$),"Mexico","3068.70231228294","6649.71638291076","9222.88399058214","9578.57056207038","7661.2084045474","8861.49371999101","9730.277761437","9720.56167412905","10198.6472993047","10353.4479828794","9005.02426497766",""
GDP per capita (current US$),"Micronesia, Fed. Sts.","1528.0646936085","2170.9606255236","2435.19984773506","2501.52768205835","2669.37505410683","2838.44854708113","2998.64219722448","3147.67958576452","3044.07720935614","3057.09123063319","3015.23166762397",""
GDP per capita (current US$),"Moldova","","354.003731878172","1230.43468472032","1695.97281114375","1525.52611882763","1631.53583179532","1970.57137253336","2046.53678665109","2243.979662444","2244.76376248334","1848.06180430428",""
GDP per capita (current US$),"Monaco","84289.5595438943","82537.4464694446","170472.284881312","193648.132212747","152877.365748281","145221.191568424","163351.646685562","","","","",""
GDP per capita (current US$),"Mongolia","1172.4430658221","474.212940486044","1633.38438156956","2138.37667934579","1717.07313677613","2650.34681979049","3772.93164675213","4377.23887010435","4400.61451460346","4201.73772175647","3967.82938559498",""
GDP per capita (current US$),"Montenegro","","1627.04289333871","5956.81956010285","7326.02540280837","6697.70724038887","6681.9271483604","7319.14940708479","6586.8038396423","7186.81359233543","7378.04227074613","6406.07085533633",""
GDP per capita (current US$),"Morocco","1199.1958249512","1328.1729629234","2510.98395921471","2905.95267964736","2883.85067741147","2857.6734140278","3066.50315775774","2931.40019953372","3141.72537279056","3186.60875960434","2878.20134215919",""
GDP per capita (current US$),"Mozambique","187.863817280026","274.656255626148","418.912986355428","499.887085818156","461.425218697859","417.501231533203","524.89145294127","564.812463094317","605.234444722447","623.197936625371","529.242556068943",""
GDP per capita (current US$),"Myanmar","","186.807325494388","398.085791130168","624.388601912722","718.442261094695","957.624744232148","1150.63507290121","1136.78636797958","1134.92844272888","1227.1372167517","1161.48815791087",""
GDP per capita (current US$),"Namibia","1981.26786958191","2059.40901467159","4195.93639333527","4011.30116888467","4123.93999729686","5143.13067579247","5539.61515966925","5679.88187476846","5417.80031358917","5349.44767556484","4673.56724769495",""
GDP per capita (current US$),"Nauru","","","2028.11826664327","3914.84228148051","4416.62342304534","4912.60085684766","7243.78942541119","10299.8258944006","10726.0787225847","11499.9942766461","9827.54428148233",""
GDP per capita (current US$),"Nepal","193.555799384787","231.432967570545","396.169772792449","476.556558235355","483.403411454738","595.427519830012","693.550370515055","698.409889741021","696.732683964092","703.182570716641","743.322965726435",""
GDP per capita (current US$),"Netherlands","21019.125671934","25921.1279408277","51241.3156170166","56928.8204756806","51900.3400948453","50341.251919716","53537.2751512189","49474.705606422","51574.489418462","52157.4068701887","44299.768085383",""
GDP per capita (current US$),"New Caledonia","14800.0286943521","12579.5951055864","","","","","","","","","",""
